date,port_return,sharpe,risk,ret,w_IVV,w_SPY,w_VOO,w_VTI,w_XLB,w_XLE,w_XLF,w_XLI,w_XLK,w_XLP,w_XLRE,w_XLU,w_XLV,w_XLY
2021-05-24,0.00607464454049058,2.2615933476842636,0.20593834711841252,0.4657487958760945,0.0,0.0,0.0,0.0,0.7876799665781844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21232003342181557
2021-05-25,-0.004456037280720681,2.3028087282982317,0.21049908942120663,0.4847391404179846,0.0,0.0,0.0,0.0,0.853906935955075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14609306404492495
2021-05-26,0.0012100810408696206,2.3518629973722613,0.20942677039068505,0.4925430719410289,0.0,0.0,0.0,0.0,0.8383143794662999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16168562053370003
2021-05-27,0.004792802651415072,2.213162053938269,0.20519407650070468,0.4541277438042659,0.0,0.0,0.0,0.0,0.7943961702325771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20560382976742292
2021-05-28,-0.0006434503812844846,2.1457831379431376,0.22150786705954745,0.47530784605812704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.008671709090291455,2.140248772131363,0.2214680317138444,0.4739966829419052,0.0,0.0,0.0,0.0,1.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02,-0.0035089864394692366,2.183647905386236,0.20536076808405687,0.4484356110752593,0.0,0.0,0.0,0.0,0.7934673100656253,0.0,0.0,0.0,0.20653268993437474,0.0,0.0,0.0,0.0,0.0
2021-06-03,-0.0042149751504602425,1.5733269632900084,0.1950233311952732,0.30683546544016077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409811539203055,0.0,0.4590188460796944,0.0,0.0,0.0
2021-06-04,0.0072680214900812685,1.5836232201162639,0.19355273450582985,0.30651460468043057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5135946905535046,0.0,0.48640530944649535,0.0,0.0,0.0
2021-06-07,0.002897226154597891,1.4780148019695787,0.19528515460850931,0.28863434911629443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497182051777673,0.0,0.4502817948222328,0.0,0.0,0.0
2021-06-08,0.004054451068257038,1.3502298516584068,0.19813920594824463,0.2675334706552129,0.0,0.0,0.0,0.0,0.0,0.12304998837691382,0.0,0.0,0.0,0.0,0.8769500116230862,0.0,0.0,0.0
2021-06-09,0.0003588243054334242,1.2122773750194813,0.19251171339019954,0.23337759456917384,0.0,0.0,0.0,0.0,0.0,0.08217830751623786,0.0,0.0,0.0,0.0,0.9178216924837622,0.0,0.0,0.0
2021-06-10,0.006793660923318274,1.1275745894571225,0.19084075883780902,0.21518719029822822,0.0,0.0,0.0,0.0,0.0,0.06365678154502528,0.0,0.0,0.0,0.0,0.9363432184549747,0.0,0.0,0.0
2021-06-11,-0.004507401770158081,1.2057350626291277,0.19084988028297115,0.23011439235574974,0.0,0.0,0.0,0.0,0.0,0.08889408973943919,0.0,0.0,0.0,0.0,0.9111059102605609,0.0,0.0,0.0
2021-06-14,0.0036207877867094032,1.3768090498090386,0.19043035275190875,0.26218623302715555,0.0,0.0,0.0,0.0,0.0,0.11166461619880849,0.0,0.0,0.0,0.0,0.8883353838011915,0.0,0.0,0.0
2021-06-15,-0.004139993219226412,1.826901781783706,0.17888995347122774,0.32681437473979025,0.0,0.0,0.0,0.0,0.0,0.1426845348413855,0.0,0.0,0.0,0.0,0.8573154651586146,0.0,0.0,0.0
2021-06-16,-0.006646515388397441,1.7040317860288072,0.1765290835053629,0.30081116945167197,0.0,0.0,0.0,0.0,0.0,0.1425215733640114,0.0,0.0,0.0,0.0,0.8574784266359887,0.0,0.0,0.0
2021-06-17,-0.00243492065002135,1.6170885016880376,0.17890923699417385,0.2893120699890586,0.0,0.0,0.0,0.0,0.0,0.1811268248579941,0.0,0.0,0.0,0.0,0.818873175142006,0.0,0.0,0.0
2021-06-18,-0.007767647324922471,1.692319488414459,0.16280504740098772,0.2755181545289313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374957758201789,0.0,0.0,0.6250422417982111
2021-06-21,0.010693911975556235,1.7557732394021957,0.1614590379954047,0.2834854581719539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41511330184669853,0.0,0.0,0.5848866981533015
2021-06-22,-0.0006573959628266301,1.9387769897803986,0.1750348732182756,0.3393535846047221,0.0,0.0,0.0,0.0,0.0,0.0,0.5896910570272597,0.0,0.0,0.0,0.41030894297274034,0.0,0.0,0.0
2021-06-23,-0.00021236781474051318,2.0986648160966843,0.17408555016835572,0.36534721912916235,0.0,0.0,0.0,0.0,0.0,0.0,0.5640796338053015,0.0,0.0,0.0,0.43592036619469854,0.0,0.0,0.0
2021-06-24,-0.00024532325219400985,1.865746689899574,0.1608155540465534,0.30004108764672305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541173329886512,0.0,0.0,0.5458826670113488
